id,created_at,u_screen_name,u_followers,u_created_at,rt_id,rt_created_at,rt_screen_name,rt_u_followers,rt_u_created_at,text
ID_1488302003528749056,Tue Feb 01 00:03:43 +0000 2022,Buxom_Dimbette,161,Mon Feb 11 06:49:55 +0000 2013,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25977,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488302007903563777,Tue Feb 01 00:03:44 +0000 2022,shedefendsit,2909,Thu Jun 25 03:18:46 +0000 2009,RID_1277349149214740480,Mon Jan 31 23:47:16 +0000 2022,LeahBorden6,32,Mon Jan 31 23:47:16 +0000 2022,RT @LeahBorden6: This is the entire February issue of New York Magazine. Non-subscribers may not get it all but I would recommend the very…
ID_1488302007903563777,Tue Feb 01 00:03:44 +0000 2022,shedefendsit,2909,Thu Jun 25 03:18:46 +0000 2009,RID_1277349149214740480,Mon Jan 31 23:47:16 +0000 2022,LeahBorden6,32,Mon Jan 31 23:47:16 +0000 2022,RT @LeahBorden6: This is the entire February issue of New York Magazine. Non-subscribers may not get it all but I would recommend the very…
ID_1488302017172983808,Tue Feb 01 00:03:46 +0000 2022,CarlosL38741447,1905,Mon Mar 23 03:09:06 +0000 2020,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302017172983808,Tue Feb 01 00:03:46 +0000 2022,CarlosL38741447,1905,Mon Mar 23 03:09:06 +0000 2020,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302018158546946,Tue Feb 01 00:03:47 +0000 2022,rmachare,356,Fri Oct 01 15:27:07 +0000 2010,RID_792782857,Mon Jan 31 19:59:31 +0000 2022,Jota_DBS,17250,Mon Jan 31 19:59:31 +0000 2022,RT @Jota_DBS: Trudeau pone de ejemplo de protestas pacificas a #BlackLivesMatter para contrastarlo con los camioneros que se manifiestan en…
ID_1488302023644639237,Tue Feb 01 00:03:48 +0000 2022,BuddyRuthless,952,Mon Aug 20 21:16:25 +0000 2018,NA,NA,NA,NA,NA,Get your tickets now!
ID_1488302026937274375,Tue Feb 01 00:03:49 +0000 2022,donnabarbieri3,67,Wed Jan 20 18:57:24 +0000 2021,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488302026937274375,Tue Feb 01 00:03:49 +0000 2022,donnabarbieri3,67,Wed Jan 20 18:57:24 +0000 2021,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488302029533597701,Tue Feb 01 00:03:49 +0000 2022,CindyHendren2,5,Sun Jan 23 15:44:30 +0000 2022,NA,NA,NA,NA,NA,"BLM is and always has been a scam, rather amusing in my opinion...blacks scamming white liberals and woke corporati… https://t.co/3pABLM7IvI"
ID_1488302030598799364,Tue Feb 01 00:03:50 +0000 2022,educ_enforcer,211,Fri Nov 15 00:58:36 +0000 2019,NA,NA,NA,NA,NA,"Due to COVID and my knee injury, this will be The Academy’s first match in 735 days. It’s been far too long, and… https://t.co/6ViiestVkB"
ID_1488302032532480004,Tue Feb 01 00:03:50 +0000 2022,Just3hutch,82,Tue Jul 14 11:10:15 +0000 2015,RID_593785378,Mon Jan 31 14:22:54 +0000 2022,MorganJerkins,53424,Mon Jan 31 14:22:54 +0000 2022,"RT @MorganJerkins: I, alongside Lindsay Peoples Wagner, co-edited this special issue.

There is so much commentary, history, and research i…"
ID_1488302033820135431,Tue Feb 01 00:03:50 +0000 2022,JohnBenoit88,188,Tue Dec 13 23:12:44 +0000 2016,NA,NA,NA,NA,NA,Black Lives Matter Co-Founder Patrisse Cullors on Abolition &amp; Imagining a Society Based on Care https://t.co/Psvz7tBrWW via @democracynow
ID_1488302046864412677,Tue Feb 01 00:03:53 +0000 2022,DoulosJorge,8039,Thu Feb 20 02:08:56 +0000 2020,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302046864412677,Tue Feb 01 00:03:53 +0000 2022,DoulosJorge,8039,Thu Feb 20 02:08:56 +0000 2020,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302052598030336,Tue Feb 01 00:03:55 +0000 2022,ugh____lee,713,Sat Jan 16 03:58:41 +0000 2016,RID_164937298,Mon Jan 31 18:44:55 +0000 2022,Kennethsus,851,Mon Jan 31 18:44:55 +0000 2022,RT @Kennethsus: @MrFlyyyGuyyy https://t.co/1gfr45LWMU
ID_1488302054439370753,Tue Feb 01 00:03:55 +0000 2022,BC5oh,4572,Fri Jul 29 11:47:39 +0000 2011,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25989,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488302055597002755,Tue Feb 01 00:03:56 +0000 2022,TxPlantsman,560,Fri May 29 16:40:48 +0000 2020,RID_1042805190,Mon Jan 31 23:45:03 +0000 2022,Fiddies2,2320,Mon Jan 31 23:45:03 +0000 2022,"RT @Fiddies2: @brat2381 No matter how many tweets or insta lives they push out, the squads true colors always shine through"
ID_1488302060282028037,Tue Feb 01 00:03:57 +0000 2022,CindyHendren2,5,Sun Jan 23 15:44:30 +0000 2022,RID_41634520,Mon Jan 31 22:30:03 +0000 2022,seanhannity,5511589,Mon Jan 31 22:30:03 +0000 2022,RT @seanhannity: Black Lives Matter leaders are ‘jumping ship’ as ‘Millions’ of dollars unaccounted for https://t.co/joivDhoMjv
ID_1488302060252504066,Tue Feb 01 00:03:57 +0000 2022,DefundMlcc,8,Wed Oct 13 10:37:29 +0000 2021,NA,NA,NA,NA,NA,"@TK_Mc7s @bkives So I suppose in your world, the violence and intimidation associated with Black Lives Matter and p… https://t.co/fVo7xV16GG"
ID_1488302067043250178,Tue Feb 01 00:03:58 +0000 2022,WoodGuthriempls,69,Thu Sep 23 18:31:18 +0000 2021,NA,NA,NA,NA,NA,"@michaelharriot ""White lives matter""...EVERY SINGLE DAY AND AT ALL TIMES, that is the point to white privilege, why… https://t.co/SFk2fKc6wC"
ID_1488302074664259587,Tue Feb 01 00:04:00 +0000 2022,massteacher,18198,Mon Mar 23 17:55:18 +0000 2009,NA,NA,NA,NA,NA,#BlackHistoryMonth starts with #BlackLivesMatterAtSchool Week. Here is how you can participate. https://t.co/hQnu5PghBg
ID_1488302087154905088,Tue Feb 01 00:04:03 +0000 2022,FranchuteEl,210,Thu Jan 10 00:51:34 +0000 2019,RID_1273767736934567937,Mon Jan 31 23:57:28 +0000 2022,matildamente,2771,Mon Jan 31 23:57:28 +0000 2022,"RT @matildamente: Imagínate,  me gustaría ver cuantos comercios han destrozado los camioneros. 
Esto es gracioso, si Trudeau usa la fuerza…"
ID_1488302087154905088,Tue Feb 01 00:04:03 +0000 2022,FranchuteEl,210,Thu Jan 10 00:51:34 +0000 2019,RID_1273767736934567937,Mon Jan 31 23:57:28 +0000 2022,matildamente,2771,Mon Jan 31 23:57:28 +0000 2022,"RT @matildamente: Imagínate,  me gustaría ver cuantos comercios han destrozado los camioneros. 
Esto es gracioso, si Trudeau usa la fuerza…"
ID_1488302087267971072,Tue Feb 01 00:04:03 +0000 2022,oneilllacrosse,561,Fri Mar 20 18:30:01 +0000 2015,RID_1314418472399462400,Mon Jan 31 23:24:27 +0000 2022,Hannah_Bananaz,26588,Mon Jan 31 23:24:27 +0000 2022,"RT @Hannah_Bananaz: CBC right now:

Reporter: why is this largely white protest being treated differently than other protests (Black Lives…"
ID_1488302090510389249,Tue Feb 01 00:04:04 +0000 2022,Adelina88538115,726,Sat Aug 05 00:54:18 +0000 2017,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302090510389249,Tue Feb 01 00:04:04 +0000 2022,Adelina88538115,726,Sat Aug 05 00:54:18 +0000 2017,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302093790240769,Tue Feb 01 00:04:05 +0000 2022,TryonZack,32,Wed Jun 23 13:28:21 +0000 2021,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488302093790240769,Tue Feb 01 00:04:05 +0000 2022,TryonZack,32,Wed Jun 23 13:28:21 +0000 2021,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488302099217756171,Tue Feb 01 00:04:06 +0000 2022,IIICiroIII,64,Fri Apr 12 01:54:33 +0000 2013,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129066,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
ID_1488302099217756171,Tue Feb 01 00:04:06 +0000 2022,IIICiroIII,64,Fri Apr 12 01:54:33 +0000 2013,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129066,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
ID_1488302103743377409,Tue Feb 01 00:04:07 +0000 2022,DredgeItUp,188,Thu Nov 08 17:11:41 +0000 2012,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11622,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488302104489836546,Tue Feb 01 00:04:07 +0000 2022,penelope_pj,348,Tue Oct 11 18:25:09 +0000 2011,RID_38885578,Mon Jan 31 23:47:30 +0000 2022,lamphieryeg,19738,Mon Jan 31 23:47:30 +0000 2022,"RT @lamphieryeg: #cdnpoli 
BLM, the thuggish group Trudeau admires, is little more than a money laundering operation. Here are the greasy d…"
ID_1488302106851385344,Tue Feb 01 00:04:08 +0000 2022,ChairSaw,1,Tue Jan 11 20:52:28 +0000 2022,NA,NA,NA,NA,NA,"@RupertPupkin895 @bly_nell @robertfranek Or, they support it all. The constitution, freedom, blue lives matter, all… https://t.co/Jx5bP2AJgH"
ID_1488302106851385344,Tue Feb 01 00:04:08 +0000 2022,ChairSaw,1,Tue Jan 11 20:52:28 +0000 2022,NA,NA,NA,NA,NA,"@RupertPupkin895 @bly_nell @robertfranek Or, they support it all. The constitution, freedom, blue lives matter, all… https://t.co/Jx5bP2AJgH"
ID_1488302121200017412,Tue Feb 01 00:04:11 +0000 2022,JFSebastian146,15882,Wed Sep 04 15:56:47 +0000 2013,RID_2835451658,Sun Jan 30 12:38:58 +0000 2022,MrAndyNgo,962772,Sun Jan 30 12:38:58 +0000 2022,RT @MrAndyNgo: #BlackLivesMatter spent $6.3m USD buying a mansion in Toronto. The purchase of the former headquarters of the Canadian Commu…
ID_1488302124513763328,Tue Feb 01 00:04:12 +0000 2022,Dewansh62142317,61,Sun Apr 25 17:14:28 +0000 2021,RID_1272945037622472704,Mon Jan 31 16:12:31 +0000 2022,Sylardripetrill,83,Mon Jan 31 16:12:31 +0000 2022,"RT @Sylardripetrill: Kashmir needs peace. The efforts to eradicate terrorism is the only way out for prosperity. Innocent lives matters. 
#…"
ID_1488302138220503045,Tue Feb 01 00:04:15 +0000 2022,davidgmandel,1215,Wed Dec 11 19:17:04 +0000 2013,RID_18082026,Mon Jan 31 15:38:23 +0000 2022,AlexRoslin,1017,Mon Jan 31 15:38:23 +0000 2022,"RT @AlexRoslin: ""Florida police chief resigns after domestic violence arrest""

https://t.co/whAsluUO3m

#officerinvolveddomesticviolence #p…"
ID_1488302145682116609,Tue Feb 01 00:04:17 +0000 2022,Jenford130,746,Mon Jul 28 23:13:47 +0000 2008,RID_593785378,Mon Jan 31 14:22:54 +0000 2022,MorganJerkins,53414,Mon Jan 31 14:22:54 +0000 2022,"RT @MorganJerkins: I, alongside Lindsay Peoples Wagner, co-edited this special issue.

There is so much commentary, history, and research i…"
ID_1488302147464798213,Tue Feb 01 00:04:17 +0000 2022,FuriosaPatriot,54,Fri Jan 03 03:11:48 +0000 2014,RID_1212806053907185664,Mon Jan 31 14:12:02 +0000 2022,TheLeoTerrell,705892,Mon Jan 31 14:12:02 +0000 2022,RT @TheLeoTerrell: Black Lives Matter leaders are ‘jumping ship’ as ‘Millions’ of dollars unaccounted for https://t.co/RnNWEDTv5q
ID_1488302155866034176,Tue Feb 01 00:04:19 +0000 2022,dawn_navygirl,2051,Sun May 24 07:23:19 +0000 2009,RID_41634520,Mon Jan 31 22:30:03 +0000 2022,seanhannity,5511589,Mon Jan 31 22:30:03 +0000 2022,RT @seanhannity: Black Lives Matter leaders are ‘jumping ship’ as ‘Millions’ of dollars unaccounted for https://t.co/joivDhoMjv
ID_1488302168880910336,Tue Feb 01 00:04:23 +0000 2022,vulji1996,335,Fri Feb 12 15:51:03 +0000 2021,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25989,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488302174656475142,Tue Feb 01 00:04:24 +0000 2022,isacrisborb,6136,Mon Jan 05 00:08:48 +0000 2015,RID_1250415659760017408,Mon Jan 31 23:52:18 +0000 2022,Conservadora191,28612,Mon Jan 31 23:52:18 +0000 2022,RT @Conservadora191: Seria por isso que o Trudeauzim disse que preferia ser BLM?
ID_1488302174656475142,Tue Feb 01 00:04:24 +0000 2022,isacrisborb,6136,Mon Jan 05 00:08:48 +0000 2015,RID_1250415659760017408,Mon Jan 31 23:52:18 +0000 2022,Conservadora191,28612,Mon Jan 31 23:52:18 +0000 2022,RT @Conservadora191: Seria por isso que o Trudeauzim disse que preferia ser BLM?
ID_1488302183426707457,Tue Feb 01 00:04:26 +0000 2022,Laramie_Slims,351,Sat Oct 12 00:40:02 +0000 2013,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11622,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488302187059023879,Tue Feb 01 00:04:27 +0000 2022,Cari93202163,170,Tue Nov 30 18:38:43 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302187059023879,Tue Feb 01 00:04:27 +0000 2022,Cari93202163,170,Tue Nov 30 18:38:43 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302187155501058,Tue Feb 01 00:04:27 +0000 2022,All_Canadians,2594,Thu Jan 12 04:49:00 +0000 2017,RID_1314418472399462400,Mon Jan 31 23:24:27 +0000 2022,Hannah_Bananaz,26581,Mon Jan 31 23:24:27 +0000 2022,"RT @Hannah_Bananaz: CBC right now:

Reporter: why is this largely white protest being treated differently than other protests (Black Lives…"
ID_1488302199310454785,Tue Feb 01 00:04:30 +0000 2022,DJD81553730,95,Tue Dec 18 19:37:04 +0000 2018,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11619,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488302200745086978,Tue Feb 01 00:04:30 +0000 2022,miloscastro,605,Thu Apr 05 17:43:36 +0000 2007,RID_792782857,Mon Jan 31 19:59:31 +0000 2022,Jota_DBS,17250,Mon Jan 31 19:59:31 +0000 2022,RT @Jota_DBS: Trudeau pone de ejemplo de protestas pacificas a #BlackLivesMatter para contrastarlo con los camioneros que se manifiestan en…
ID_1488302209053954050,Tue Feb 01 00:04:32 +0000 2022,JohnathanPerk,15345,Mon Jul 23 13:10:41 +0000 2018,NA,NA,NA,NA,NA,"@TJPAllDay Right, no one said that. That’s what I meant by “not you too.” People who take my tweets (or mottos like… https://t.co/wjvrT4Hiuc"
ID_1488302209053954050,Tue Feb 01 00:04:32 +0000 2022,JohnathanPerk,15345,Mon Jul 23 13:10:41 +0000 2018,NA,NA,NA,NA,NA,"@TJPAllDay Right, no one said that. That’s what I meant by “not you too.” People who take my tweets (or mottos like… https://t.co/wjvrT4Hiuc"
ID_1488302218914807808,Tue Feb 01 00:04:34 +0000 2022,TTruthforce,22,Thu Nov 11 18:12:58 +0000 2021,NA,NA,NA,NA,NA,"@JackPosobiec #MiSinformatioNBC. Get f'kd @maddow @JoyAnnReid @morningmika @JoeNBC 
I thought protest is supposed t… https://t.co/MvmaKrgJBE"
ID_1488302221150195712,Tue Feb 01 00:04:35 +0000 2022,imthedronelord,1580,Fri Oct 26 17:39:25 +0000 2012,NA,NA,NA,NA,NA,"I’m going to @AFRODAO’s upcoming Space. Will you join too? https://t.co/NIYe9dOdBK

#AFRO #AFRODAO #GetAFRO… https://t.co/t8HI4GRb7c"
ID_1488302240175697921,Tue Feb 01 00:04:40 +0000 2022,JayjayJjayay,54,Sun Jan 09 05:55:05 +0000 2022,RID_38885578,Mon Jan 31 23:47:30 +0000 2022,lamphieryeg,19741,Mon Jan 31 23:47:30 +0000 2022,"RT @lamphieryeg: #cdnpoli 
BLM, the thuggish group Trudeau admires, is little more than a money laundering operation. Here are the greasy d…"
ID_1488302245854670848,Tue Feb 01 00:04:41 +0000 2022,Hittaz99,102,Mon Aug 30 03:41:25 +0000 2021,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25977,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488302256961294341,Tue Feb 01 00:04:44 +0000 2022,djinh,260,Fri May 23 15:42:16 +0000 2008,NA,NA,NA,NA,NA,@ShinjiTheCuban You can stop the trolley at any time. The Company has hedged any loss that might result from disrup… https://t.co/V7KTJgYdSQ
ID_1488302257921839109,Tue Feb 01 00:04:44 +0000 2022,arianeabm,2078,Fri Feb 07 21:12:18 +0000 2014,RID_792782857,Mon Jan 31 19:59:31 +0000 2022,Jota_DBS,17250,Mon Jan 31 19:59:31 +0000 2022,RT @Jota_DBS: Trudeau pone de ejemplo de protestas pacificas a #BlackLivesMatter para contrastarlo con los camioneros que se manifiestan en…
ID_1488302269602967558,Tue Feb 01 00:04:47 +0000 2022,GlauberMaracaja,37325,Tue Aug 21 16:58:02 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302269602967558,Tue Feb 01 00:04:47 +0000 2022,GlauberMaracaja,37325,Tue Aug 21 16:58:02 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302273625088000,Tue Feb 01 00:04:48 +0000 2022,lpctrauma,25,Tue Nov 23 00:50:13 +0000 2021,RID_195271137,Sun Jan 30 01:19:40 +0000 2022,larryelder,969014,Sun Jan 30 01:19:40 +0000 2022,"RT @larryelder: Data scientist DESTROYS the BLM narrative | Larry Elder

https://t.co/G3hGmSL1kf

#BlackLivesMatter"
ID_1488302293061570561,Tue Feb 01 00:04:52 +0000 2022,chelseajmusic,306,Thu Jan 07 18:47:46 +0000 2010,NA,NA,NA,NA,NA,"I really have trouble bringing myself to say anything about #LaurenSmithFields except  #ProtectBlackWomen 
This is… https://t.co/NnKvdJn8Bx"
ID_1488302297218179076,Tue Feb 01 00:04:53 +0000 2022,Gab_Muffin,639,Mon Feb 14 05:26:20 +0000 2011,NA,NA,NA,NA,NA,"Juar ! Este tipo deja claro que el progresismo, sus líderes ya no lo son de la clase trabajadora, solo son líderes… https://t.co/RvcZCGNJc4"
ID_1488302299818700802,Tue Feb 01 00:04:54 +0000 2022,paulostrei,2950,Sun Oct 28 12:49:16 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302299818700802,Tue Feb 01 00:04:54 +0000 2022,paulostrei,2950,Sun Oct 28 12:49:16 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302321872297992,Tue Feb 01 00:04:59 +0000 2022,dulce_britto,340,Fri Dec 06 17:02:43 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302321872297992,Tue Feb 01 00:04:59 +0000 2022,dulce_britto,340,Fri Dec 06 17:02:43 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302324531486725,Tue Feb 01 00:05:00 +0000 2022,Conversations89,662,Mon Jan 30 01:46:12 +0000 2017,RID_16582975,Mon Jan 31 18:37:31 +0000 2022,BostonCollege,74147,Mon Jan 31 18:37:31 +0000 2022,"RT @BostonCollege: On Wednesday, @BCLowellHS welcomes Reverend Dr. Kelly Brown Douglas, @edsatunion Dean, to give a virtual lecture over he…"
ID_1488302340176232449,Tue Feb 01 00:05:03 +0000 2022,GuiltyasSinn,639,Wed Nov 13 20:33:26 +0000 2019,RID_184374183,Mon Jan 31 23:59:31 +0000 2022,kenkrayeske,1205,Mon Jan 31 23:59:31 +0000 2022,RT @kenkrayeske: This is such a corrupt disgrace. Listening to Joe Ganim be disappointed in the cops is like hearing the fox complain about…
ID_1488302352608153601,Tue Feb 01 00:05:06 +0000 2022,bruprosal,286,Mon Feb 18 18:52:14 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302350615789568,Tue Feb 01 00:05:06 +0000 2022,LeftSentThis,66428,Sun Nov 14 11:45:35 +0000 2010,NA,NA,NA,NA,NA,"This sounds like a convoluted ass mess of epic proportions: 

“Black Lives Matter 'transferred millions to Canadian… https://t.co/x40dY33yJc"
ID_1488302352608153601,Tue Feb 01 00:05:06 +0000 2022,bruprosal,286,Mon Feb 18 18:52:14 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78234,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488302354277486592,Tue Feb 01 00:05:07 +0000 2022,Emerson_SA_1970,180,Mon Feb 25 02:09:49 +0000 2019,RID_1290049409993117696,Mon Jan 31 18:02:41 +0000 2022,bernardokuster2,160174,Mon Jan 31 18:02:41 +0000 2022,"RT @bernardokuster2: Após pegar Covid e ter de ficar (convenientemente) isolado, o PM canadense Justin Trudeau, acusa o imenso comboio de c…"
